"database_id","target_id","comparator_id","outcome_id","analysis_id","interaction_covariate_id","covariate_id","target_mean_before","comparator_mean_before","std_diff_before","target_mean_after","comparator_mean_after","std_diff_after"
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,432881212,0.028,0.014,0.101,0.018,0.016,0.013
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4104431212,0.007,-0.001,0.1,0.004,-0.001,0.065
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4174994212,0.007,-0.001,0.1,0.003,-0.001,0.045
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4193167212,0.007,-0.001,0.1,0.003,-0.001,0.045
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4208664212,0.007,-0.001,0.1,0.003,-0.001,0.045
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,435224212,0.057,0.036,0.1,0.046,0.039,0.031
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,376383212,0.01,0.002,0.1,0.005,0.002,0.036
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4187096212,0.008,0.001,0.1,0.005,0.002,0.052
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,437779212,0.015,0.005,0.099,0.015,0.006,0.088
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,372892212,0.087,0.061,0.099,0.063,0.07,-0.029
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4195694212,0.042,0.064,-0.098,0.053,0.064,-0.047
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,42600379212,0.042,0.064,-0.098,0.053,0.064,-0.047
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40321716212,0.024,0.011,0.098,0.025,0.013,0.086
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,435227212,0.099,0.072,0.098,0.075,0.078,-0.011
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,195588212,0.017,0.006,0.098,0.009,0.008,0.013
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,257004212,0.036,0.02,0.098,0.027,0.023,0.027
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4301699212,0.066,0.044,0.097,0.046,0.048,-0.01
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,437247212,0.079,0.054,0.097,0.059,0.06,-0.001
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4276360212,0.099,0.071,0.097,0.071,0.077,-0.023
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,43530742212,0.035,0.019,0.097,0.029,0.023,0.043
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,315085212,0.01,0.002,0.097,0.005,0.003,0.037
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,139900212,0.006,-0.001,0.097,0.006,-0.001,0.095
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,443785212,0.006,-0.001,0.097,0.003,-0.001,0.049
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4291649212,0.012,0.004,0.097,0.007,0.005,0.034
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,197304212,0.022,0.01,0.097,0.011,0.012,-0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4201390212,0.009,0.002,0.097,0.004,0.002,0.034
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4154290212,0.057,0.037,0.096,0.041,0.042,-0.007
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4024560212,0.007,0.001,0.096,0.003,0.001,0.032
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4332880212,0.007,0.001,0.096,0.004,-0.001,0.065
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,37016768212,0.007,0.001,0.096,0.004,-0.001,0.066
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,192964212,0.008,0.002,0.096,0.003,0.002,0.034
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,198199212,0.008,0.002,0.096,0.003,0.002,0.034
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4311853212,0.008,0.002,0.096,0.003,0.002,0.034
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4119786212,0.045,0.068,-0.096,0.056,0.068,-0.049
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,44782781212,0.035,0.019,0.096,0.029,0.023,0.042
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,194081212,0.015,0.005,0.096,0.008,0.006,0.016
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,444031212,0.093,0.067,0.096,0.066,0.076,-0.038
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4115408212,0.034,0.019,0.096,0.025,0.021,0.029
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40479625212,0.171,0.137,0.095,0.138,0.146,-0.022
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,432870212,0.117,0.088,0.095,0.1,0.097,0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,195556212,0.08,0.056,0.095,0.059,0.062,-0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4332151212,0.129,0.098,0.095,0.119,0.107,0.039
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,317576212,0.171,0.137,0.095,0.138,0.146,-0.023
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,375504212,0.018,0.008,0.095,0.009,0.008,0.004
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4000938212,0.018,0.008,0.095,0.011,0.009,0.026
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,135340212,0.012,0.004,0.094,0.007,0.005,0.032
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,139036212,0.051,0.032,0.094,0.034,0.036,-0.011
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,764123212,0.168,0.134,0.094,0.137,0.143,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40481919212,0.168,0.134,0.094,0.137,0.143,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,194991212,0.005,-0.001,0.094,0.003,-0.001,0.05
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,432851212,0.017,0.007,0.094,0.008,0.007,0.007
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4003,0.015,0.005,0.094,0.009,0.005,0.038
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40493038212,0.009,0.002,0.093,0.006,0.003,0.051
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4231363212,0.026,0.013,0.093,0.019,0.015,0.033
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,318443212,0.173,0.14,0.093,0.139,0.149,-0.029
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4062791212,0.008,0.001,0.092,0.003,0.002,0.023
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4199590212,0.008,0.001,0.092,0.004,0.002,0.048
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,18003,0.026,0.013,0.092,0.017,0.016,0.001
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4208466212,0.025,0.013,0.091,0.019,0.015,0.032
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,432545212,0.137,0.107,0.091,0.116,0.116,-0.001
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4206591212,0.058,0.038,0.091,0.029,0.04,-0.062
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,443580212,0.05,0.032,0.091,0.034,0.036,-0.013
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4201388212,0.013,0.005,0.091,0.007,0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,199866212,0.005,-0.001,0.091,-0.002,-0.001,0.047
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,443916212,0.012,0.024,-0.091,0.016,0.024,-0.052
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,436665212,0.034,0.019,0.09,0.021,0.022,-0.011
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,318736212,0.028,0.015,0.09,0.023,0.016,0.049
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,26727212,0.009,0.002,0.09,0.006,0.003,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,45768812212,0.059,0.04,0.09,0.043,0.044,-0.001
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,192671212,0.024,0.012,0.09,0.015,0.014,0.009
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4089897212,0.173,0.141,0.09,0.139,0.15,-0.032
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,441737212,0.011,0.003,0.089,0.006,0.004,0.022
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,137345212,0.008,0.002,0.089,0.004,0.002,0.03
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4022202212,0.005,-0.001,0.089,0.002,-0.001,0.039
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4167493212,0.005,-0.001,0.089,0.002,-0.001,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,45757112212,0.005,-0.001,0.089,0.002,-0.001,0.046
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4134454212,0.028,0.015,0.089,0.023,0.016,0.048
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4034959212,0.008,0.002,0.089,0.004,0.002,0.041
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,261880212,0.035,0.021,0.089,0.023,0.023,-0.002
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,79864212,0.025,0.013,0.088,0.02,0.015,0.042
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4034966212,0.006,0.001,0.088,0.003,-0.001,0.041
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4058243212,0.006,0.001,0.088,0.003,-0.001,0.041
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4141360212,0.023,0.012,0.088,0.016,0.014,0.02
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,141038212,0.072,0.051,0.088,0.05,0.058,-0.037
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,375527212,0.03,0.017,0.088,0.023,0.018,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,46271022212,0.209,0.175,0.088,0.184,0.185,-0.001
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,140214212,0.014,0.005,0.087,0.01,0.006,0.036
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,435796212,0.154,0.124,0.087,0.136,0.131,0.014
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4134595212,0.209,0.175,0.087,0.184,0.185,-0.002
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4116778212,0.052,0.034,0.087,0.033,0.037,-0.024
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,440530212,0.011,0.003,0.087,0.007,0.004,0.03
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,134736212,0.045,0.029,0.086,0.035,0.032,0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,200687212,0.008,0.002,0.086,0.006,0.003,0.058
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4344273212,0.008,0.002,0.086,0.007,0.003,0.059
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4178680212,0.127,0.1,0.085,0.12,0.106,0.044
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,196726212,0.005,-0.001,0.085,0.002,-0.001,0.045
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,201070212,0.005,-0.001,0.085,0.002,-0.001,0.045
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4151529212,0.005,-0.001,0.085,-0.002,-0.001,0.04
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4323826212,0.005,-0.001,0.085,0.002,-0.001,0.054
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,443587212,0.072,0.051,0.085,0.049,0.058,-0.039
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,192438212,0.041,0.026,0.085,0.019,0.027,-0.051
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,443727212,0.028,0.016,0.085,0.023,0.018,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4093780212,0.028,0.016,0.085,0.023,0.018,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4201128212,0.028,0.016,0.085,0.023,0.018,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4209145212,0.028,0.016,0.085,0.023,0.018,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4245042212,0.028,0.016,0.085,0.023,0.018,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,42536605212,0.028,0.016,0.085,0.023,0.018,0.035
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,195596212,0.007,0.001,0.084,0.005,0.002,0.041
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4168700212,0.007,0.001,0.084,0.005,0.002,0.053
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,80180212,0.101,0.077,0.084,0.094,0.083,0.04
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4207688212,0.03,0.017,0.084,0.022,0.021,0.003
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4231770212,0.004,0.011,-0.084,0.007,0.011,-0.046
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40482727212,0.016,0.007,0.084,0.008,0.008,-0.002
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40479192212,0.044,0.028,0.083,0.029,0.032,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4230774212,0.018,0.008,0.083,0.011,0.009,0.02
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4013991212,0.082,0.061,0.083,0.068,0.065,0.013
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,444247212,0.021,0.01,0.083,0.015,0.012,0.027
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4339468212,0.088,0.066,0.083,0.059,0.069,-0.04
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,75576212,0.014,0.006,0.083,0.008,0.007,0.016
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4281749212,0.041,0.026,0.083,0.025,0.03,-0.03
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,43531639212,0.038,0.024,0.083,0.034,0.028,0.032
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4299440212,-0.004,0.008,-0.082,-0.002,0.009,-0.098
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4315806212,0.004,-0.001,0.082,-0.002,-0.001,0.05
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4311499212,0.008,0.002,0.082,0.004,0.002,0.038
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4091015212,0.168,0.139,0.081,0.152,0.147,0.015
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40493428212,0.011,0.004,0.081,0.006,0.004,0.019
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40479576212,0.064,0.045,0.081,0.045,0.052,-0.031
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4208662212,0.049,0.068,-0.081,0.065,0.07,-0.021
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4113547212,0.007,0.002,0.081,0.005,0.002,0.049
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,46269695212,0.007,0.002,0.081,0.004,0.002,0.033
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,432868212,-0.004,0.008,-0.081,0.006,0.008,-0.025
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4144746212,-0.004,0.008,-0.081,0.006,0.008,-0.025
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,201313212,0.199,0.168,0.08,0.174,0.178,-0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4185207212,0.012,0.004,0.08,0.005,0.005,0.006
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,444367212,0.005,-0.001,0.08,0.002,-0.001,0.039
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4225273212,0.005,-0.001,0.08,0.002,-0.001,0.038
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4009303212,0.028,0.016,0.08,0.022,0.018,0.033
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,319843212,0.023,0.013,0.08,0.014,0.015,-0.008
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40489908212,0.005,0.001,0.08,0.004,0.001,0.054
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40481998212,0.008,0.003,0.08,0.004,0.003,0.013
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40277917212,0.02,0.01,0.08,0.016,0.011,0.036
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,443419212,0.012,0.005,0.079,0.005,0.006,-0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4266367212,0.013,0.006,0.079,0.016,0.006,0.101
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4277745212,0.013,0.006,0.079,0.016,0.006,0.101
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,257315212,0.049,0.068,-0.079,0.065,0.069,-0.018
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,201061212,0.014,0.006,0.078,0.007,0.008,-0.008
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,319825212,0.014,0.006,0.078,0.008,0.007,0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,381591212,0.014,0.006,0.078,0.013,0.006,0.072
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,435829212,0.014,0.006,0.078,0.008,0.007,0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4051204212,0.014,0.006,0.078,0.008,0.007,0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4054501212,0.032,0.02,0.078,0.016,0.02,-0.033
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4201402212,0.015,0.007,0.078,0.012,0.008,0.041
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40480603212,0.018,0.009,0.078,0.011,0.011,-0.004
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,44782718212,0.007,0.002,0.077,0.003,0.002,0.018
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4214408212,-0.004,0.009,-0.077,0.007,0.008,-0.018
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4214409212,-0.004,0.009,-0.077,0.007,0.008,-0.018
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,315273212,0.013,0.006,0.077,0.008,0.007,0.008
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,312349212,0.005,0.011,-0.076,0.003,0.012,-0.11
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4087642212,0.005,0.011,-0.076,0.003,0.012,-0.11
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4119777212,0.005,0.011,-0.076,0.003,0.012,-0.11
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,135893212,0.006,0.001,0.076,0.003,0.002,0.032
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,443358212,0.006,0.001,0.076,0.003,0.002,0.032
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,765884212,0.006,0.001,0.076,0.003,0.002,0.032
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4006971212,0.006,0.001,0.076,0.004,0.002,0.037
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,434547212,0.019,0.01,0.076,0.011,0.012,-0.01
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4115106212,0.018,0.009,0.076,0.009,0.01,-0.019
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,6003,0.042,0.028,0.075,0.046,0.026,0.107
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4323223212,0.005,-0.001,0.075,0.003,-0.001,0.054
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,36713112212,0.005,-0.001,0.075,0.003,-0.001,0.054
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,37018854212,0.005,-0.001,0.075,-0.002,-0.001,0.027
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,42536534212,0.005,-0.001,0.075,0.003,-0.001,0.054
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,42536958212,0.005,-0.001,0.075,0.003,-0.001,0.054
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,42709843212,0.005,-0.001,0.075,0.004,-0.001,0.059
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4027557212,0.039,0.026,0.075,0.023,0.029,-0.034
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,444206212,0.008,0.002,0.075,0.003,0.003,0.014
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4095643212,-0.004,0.009,-0.075,-0.002,0.01,-0.098
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,195562212,-0.004,0.008,-0.075,-0.002,0.008,-0.09
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,197311212,-0.004,0.008,-0.075,-0.002,0.008,-0.09
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4006975212,-0.004,0.008,-0.075,-0.002,0.008,-0.09
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4207184212,0.052,0.069,-0.075,0.068,0.071,-0.01
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,438112212,0.072,0.054,0.075,0.054,0.057,-0.012
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,435243212,0.013,0.006,0.074,0.006,0.007,-0.002
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,440424212,0.014,0.006,0.074,0.009,0.008,0.017
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,192450212,0.029,0.018,0.074,0.02,0.02,-0.003
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,44782719212,0.015,0.007,0.074,0.008,0.008,-0.007
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4130066212,-0.004,0.006,-0.074,0.005,0.006,-0.014
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4214191212,-0.004,0.006,-0.074,0.005,0.006,-0.014
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4054054212,0.007,0.002,0.074,0.004,0.002,0.025
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,5003,0.028,0.017,0.073,0.027,0.017,0.067
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,193782212,0.052,0.037,0.073,0.041,0.039,0.011
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,198177212,0.008,0.003,0.073,0.005,0.003,0.026
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,200485212,0.008,0.003,0.073,0.004,0.003,0.018
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,321314212,0.008,0.003,0.073,0.005,0.003,0.026
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4140448212,0.008,0.003,0.073,0.005,0.003,0.026
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,37016191212,0.008,0.003,0.073,0.005,0.003,0.026
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40486130212,0.008,0.003,0.073,0.005,0.003,0.026
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,252280212,0.011,0.004,0.073,0.006,0.005,0.01
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,40491439212,0.011,0.004,0.073,0.006,0.005,0.01
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,439392212,0.055,0.039,0.073,0.042,0.041,0.005
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4028062212,0.065,0.048,0.073,0.046,0.054,-0.036
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4272488212,0.012,0.006,0.072,0.011,0.007,0.044
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4103188212,0.006,0.002,0.072,0.004,0.002,0.033
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,44782733212,0.006,0.002,0.072,0.003,0.002,0.016
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4029423212,0.038,0.026,0.072,0.026,0.029,-0.018
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,192953212,-0.004,-0.001,0.072,-0.002,-0.001,0.049
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,433735212,-0.004,-0.001,0.072,-0.002,-0.001,0.049
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,437385212,-0.004,-0.001,0.072,0.002,-0.001,0.061
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,437409212,-0.004,-0.001,0.072,0.002,-0.001,0.061
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,444113212,-0.004,-0.001,0.072,-0.002,-0.001,0.025
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4147035212,-0.004,-0.001,0.072,-0.002,-0.001,0.034
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4155499212,-0.004,-0.001,0.072,-0.002,-0.001,0.039
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4158910212,-0.004,-0.001,0.072,-0.002,-0.001,0.025
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4186461212,-0.004,-0.001,0.072,-0.002,-0.001,0.051
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4078925212,0.051,0.068,-0.072,0.059,0.069,-0.039
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4199409212,0.051,0.068,-0.072,0.059,0.069,-0.039
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,201093212,0.008,0.003,0.072,0.004,0.003,0.02
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4124650212,0.008,0.003,0.072,0.003,0.003,0.008
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4129499212,0.008,0.003,0.072,0.003,0.003,0.008
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4150981212,0.008,0.003,0.072,0.004,0.003,0.013
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4179141212,0.01,0.004,0.071,0.007,0.004,0.036
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4094822212,0.005,0.001,0.071,0.002,0.002,0.015
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4190345212,0.005,0.001,0.071,0.003,0.002,0.03
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,43530687212,0.005,0.001,0.071,0.003,0.002,0.014
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,435216212,0.011,0.005,0.071,0.007,0.006,0.023
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,201131212,0.019,0.011,0.071,0.008,0.011,-0.031
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,42537730212,0.052,0.038,0.071,0.04,0.039,0.004
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,439349212,0.005,0.001,0.07,-0.002,0.001,0.022
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4034097212,0.005,0.001,0.07,0.002,0.001,0.026
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4054828212,0.005,0.001,0.07,-0.002,0.001,0.022
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4057826212,0.005,0.001,0.07,0.003,-0.001,0.042
"cdm_premier_covid_v1240",16733,16738,16741,1,NA,4134603212,0.005,0.001,0.07,0.003,-0.001,0.048
